;GR;2002;p0p100;3693.95948475;2885.6932615;46460.8622538;36294.8748308;21368.3736888;16692.8122026;8645.07318708;6753.46590673;51744.4057332;40422.3391082;43004.4942087;33594.7862083;94.8398656426;74.088187035;5339.37831759;4171.08203142;3030.38597062;2367.31464198;24981.2580012;19515.1701515;-646.916788219;-505.36651098;30780.004299;24045.1069811;-10316.6737737;-8059.30766505;2786.03051561;2176.42600532;8256.50895292;6449.92246051;5469.07090043;4272.39689801;12206.8215724;9535.87685548;1.4075368815;1.0995571855;6777.57892762;5294.59349011;8112.97839776;6337.79747442;31982.7972896;24984.7197847;22992.5612146;17961.6152357;877.259205505;685.308268366;21287.2985164;16629.47689;79.7302785017;62.2846916322;21367.0287949;16691.7615816;-433.902530702;-338.961381185;2742.89487767;2142.72877062;2308.99234697;1803.76738944;100591.791364;78581.5479838;18957.4081964;14809.3841618;32360.5138617;25279.7891192;-13403.1056653;-10470.4049574;213.652178108;166.903468545;6777.57892762;5294.59349011;110908.465138;86640.8556489;8112.97839776;6337.79747442;31982.7972896;24984.7197847;22992.5612146;17961.6152357;85703.2467758;66950.7293543;877.259205505;685.308268366;5.190635825;31459842365.3;3.9568690688e+11;1.81985122097e+11;73626319082.5;4.40684543069e+11;3.66250527216e+11;807709785.496;45473157162.0;25808476063.5;2.12754482568e+11;-5509508229.54;2.62139876533e+11;-87862612461.0;23727407192.1;70317086914.1;46577692344.1;1.03960177158e+11;11987377.9339;57721684702.1;69094699755.1;2.72383540016e+11;1.95817619108e+11;7471234168.27;1.81294640202e+11;679028019.597;1.81973668222e+11;-3695358672.48;23360039771.0;19664681098.5;8.56696429027e+11;1.61451980179e+11;2.75600387376e+11;-1.14148407197e+11;1819582448.59;57721684702.1;9.44559041488e+11;69094699755.1;2.72383540016e+11;1.95817619108e+11;7.29897186174e+11;7471234168.27;264808.0;543729.0;278925.0;271530.0;557316.0;285791.0;283132.0;581843.0;298717.0;727.000085363;955.000112134;228.000026771;338929.0;702553.0;363635.0;388958.045671;809405.095039;420457.049369;797434.093633;;857759.100717;408476.047963;845767.099308;437302.051347;423688.049749;869475.102092;445797.052345;828869.097324;;865369.10161;405181.047576;824746.09684;419571.049265;391838.046009;791598.092948;399763.046939;753649.088492;;759894.089225;361811.042483;721941.084769;360132.042286;343727.04036;679791.07982;336064.03946;628836.073837;;614428.072145;285109.033477;563475.066162;278363.032685;290778.034143;555997.065284;265213.031141;614793.072188;;544199.063899;324016.038045;603015.070805;278986.032758;279303.032795;521839.061273;242524.028477;478635.0562;;402271.047234;199332.023405;359090.042164;159747.018757;122577.014393;204132.023969;81541.0095744;190325.022348;;122166.014345;67748.0079549;108380.012726;40625.0047701;28970.0034016;46155.0054194;17185.0020178;36079.0042363;;20878.0024515;7109.00083473;10804.0012686;3693.00043363;1134805.0;2385441.0;1202075.0;4329348.0;8516564.0;4187191.0;1626303.19096;3349393.39328;1723128.20233;1382486.16233;2756804.3237;1374322.16137;1320559.15506;2410366.28302;1089742.12796;3299566.38743;3362662.39484;1029781.12092;1854370.21774;824529.096815;227131.026669;370426.043495;143272.016823;5464153.0;10902005.0;5389266.0;-0.482831463;4.707804362;0.7683081363;0.7724359282;;0.6364416887;1.0625516667;0.2322606699;
;GR;2001;p0p100;3528.21052573;2770.47204884;45113.2798239;35424.4963196;28671.2835289;22513.6762792;12234.1673284;9606.68825653;55532.287664;43605.859021;43223.392902;33940.4922177;74.7258522777;58.6773049826;5373.32824882;4219.32183866;2649.7611156;2080.68340972;24067.4363261;18898.5773787;-490.539623662;-385.188555585;29537.1855907;23193.6123096;-9628.56806715;-7560.6822512;3164.23517249;2484.66610408;8180.52151237;6423.62637651;5015.17780256;3938.08981086;11728.0960112;9209.30368191;1.1069559528;0.8692198224;5723.04925117;4493.93477767;11018.4355582;8652.0539274;35733.148564;28058.8951798;23850.4966799;18728.2289196;864.21632602;678.612332776;20539.2258004;16128.1053298;154.091501007;120.997937451;20693.3173014;16249.1032673;45.9397918338;36.0735019288;2677.62734138;2102.56492701;2723.56713322;2138.63842894;102785.969683;80711.0726363;19980.6166216;15689.4662223;29579.4618199;23226.8090564;-9598.84203559;-7537.34035056;536.715500551;421.447439605;5723.04925117;4493.93477767;112414.53775;88271.7548875;11018.4355582;8652.0539274;35733.148564;28058.8951798;23850.4966799;18728.2289196;82404.4384368;64706.7944854;864.21632602;678.612332776;5.4324077726;30093271883.5;3.84786051e+11;2.44546838742e+11;1.04349250419e+11;4.73653207141e+11;3.68666581781e+11;637361453.608;45830889832.5;22600686976.1;2.0527910668e+11;-4183974328.29;2.51932403174e+11;-82125234472.2;26988805983.8;69774367551.1;42776106486.7;1.00032801151e+11;9441592.61703;48813775669.5;93979872959.3;3.04779816042e+11;2.03428756846e+11;7371186236.01;1.75185834796e+11;1314297262.29;1.76500132058e+11;391835644.682;22838367211.7;23230202856.4;8.76695454792e+11;1.70421272769e+11;2.52292991084e+11;-81871691339.5;4577823620.32;48813775669.5;9.58820689264e+11;93979872959.3;3.04779816042e+11;2.03428756846e+11;7.02854648892e+11;7371186236.01;255620.109576;525268.225165;269653.115591;260902.11184;537016.230201;276120.118363;275480.118089;568046.243502;292572.125416;706.000082773;921.00010798;215.000025207;337446.144652;702485.301132;365046.156483;395309.046347;824606.096679;429306.050333;807051.094621;;871750.102206;411742.048274;854177.100146;442444.051873;428461.050234;880353.103215;451900.052982;828773.097167;;866754.10162;400312.046934;815161.095572;414854.048639;395259.046341;798218.093585;402962.047244;752682.088246;;757546.088817;357423.041905;712009.083478;354584.041572;347182.040704;687382.08059;340201.039886;621634.072882;;606434.0711;274452.032177;540686.063391;266233.031214;310555.03641;588355.06898;277793.032569;638529.074863;;559579.065606;327974.038452;609771.071491;281787.033037;272750.031978;512818.060124;240059.028145;465698.0546;;391101.045854;192948.022622;344003.040332;151042.017709;119035.013956;197758.023186;78711.0092283;187198.021948;;120021.014072;68163.0079916;109481.012836;41310.0048433;27746.003253;44360.0052009;16615.001948;34053.0039925;;19577.0022953;6307.00073945;9271.00108696;2962.00034727;1156857.0;2332816.0;1232597.0;4336323.0;8529330.0;4192977.0;1635824.19179;3374297.39561;1738504.20383;1374316.16113;2738294.32104;1363980.15992;1326183.15549;2416738.28334;1090493.12785;3320694.38933;3380277.39631;1015628.11907;1828383.21436;812700.095283;221956.026023;361791.042417;139813.016392;5493180.0;10862146.0;5425574.0;-0.4652984307;4.9671093419;0.7414003425;0.7636565973;;0.6250647849;1.11751;0.2242420986;
;GR;2000;p0p100;3356.51863642;2610.08590331;42461.8072373;33019.0225363;38147.937667;29664.4842858;15548.7113863;12090.9420742;59464.2638844;46240.4216177;43854.5791753;34102.065652;60.976607588;47.4164457693;5219.08798147;4058.45146242;2695.21274189;2095.84320722;23198.1115953;18039.2456045;-495.341526343;-385.185984432;27926.258146;21715.9326715;-8265.86656213;-6427.67823733;3404.43993717;2647.35032074;8244.95313646;6411.4156023;4839.69200975;3763.42671063;11415.4384474;8876.83883188;0.8211895331;0.6385709291;4810.60054935;3740.8046969;16396.8375784;12750.4594069;37932.1487662;29496.6831713;20661.5638823;16066.7830187;873.745663178;679.439468561;19841.5929589;15429.1597012;83.4559987248;64.8968021376;19925.0489576;15494.0565033;-28.5132194993;-22.1723637896;2552.38845908;1984.78061899;2523.87523958;1962.6082552;104813.510616;81504.7661488;20534.961092;15968.3345386;28240.1972621;21960.0570606;-7705.23781251;-5991.72379915;466.764130592;362.963716099;4810.60054935;3740.8046969;113079.377178;87932.4443861;16396.8375784;12750.4594069;37932.1487662;29496.6831713;20661.5638823;16066.7830187;79957.8289611;62176.5659117;873.745663178;679.439468561;5.6752371058;28495500615.7;3.60483758722e+11;3.23860731617e+11;1.32002340185e+11;5.04827814673e+11;3.72307835367e+11;517667007.779;44307969327.5;22881278093.6;1.96942688199e+11;-4205251422.04;2.37082761156e+11;-70173900765.9;28902333290.6;69996354147.3;41087049286.0;96912506243.0;6971570.65988;40840074423.8;1.39202592305e+11;3.22028770166e+11;1.75408412735e+11;7417751182.11;1.68447187583e+11;708508046.774;1.6915569563e+11;-242065828.261;21668757062.2;21426691234.0;8.89824779724e+11;1.74333605686e+11;2.39747978676e+11;-65414386933.1;3962640763.08;40840074423.8;9.5999868049e+11;1.39202592305e+11;3.22028770166e+11;1.75408412735e+11;6.78809984748e+11;7417751182.11;262388.891926;540335.777443;277946.885518;266556.890209;550087.773427;283531.883217;287609.881538;595330.754792;307722.873253;674.999920491;876.999896697;201.999976206;355209.853694;742102.694338;386892.840644;398820.953022;833817.901784;434998.948761;812824.904256;;881298.896191;414002.951234;860302.898664;446299.94743;427726.949618;879452.896408;451726.946791;823653.902981;;861877.898478;395925.953363;806076.905051;410150.951688;393795.953614;794425.906424;400629.952809;748346.911851;;751579.911471;354550.958237;705499.916898;350948.958661;342883.959611;679181.919998;336296.960387;613749.927706;;595298.929879;270865.968094;529866.937586;259001.969492;325294.961683;611942.927919;286648.966235;653562.923016;;569522.932915;328267.961333;611141.928013;282874.96668;264860.968802;499707.941139;234847.972337;450852.946893;;377401.955545;185991.978092;328545.9613;142554.983208;115856.986353;191572.977434;75715.9910813;183236.978416;;116780.986244;67379.9920632;108446.987226;41064.9951629;25319.9970175;40456.9952345;15137.9982169;31131.9963329;;17606.9979261;5810.99931552;8280.99902457;2468.99970917;1172637.0;2427857.0;1257030.0;4318036.0;8489600.0;4171571.0;1636478.80724;3379650.60191;1743176.79467;1362096.83956;2708975.68091;1346878.84135;1319460.84458;2400973.71719;1081514.87261;3323869.60848;3376704.60225;994165.882896;1789030.78927;794865.906372;215043.97467;349634.958816;134588.984147;5490673.0;10917457.0;5428601.0;-0.4148479926;5.2603891132;0.7171984971;0.7567423497;;0.6198503081;;0.2208074869;
;GR;1999;p0p100;3270.74547218;2550.94866315;39904.3746695;31122.5719282;61876.4755935;48259.2467185;24845.667908;19377.852503;66949.1203452;52215.548564;42044.7815716;32791.9369619;58.6708655983;45.7590990912;4442.66265751;3464.96065297;1130.26461733;881.525951533;23411.8242589;18259.5565149;307.983546448;240.205244573;24197.5252841;18872.3473898;-5188.97636898;-4047.03222679;4231.98616258;3300.64798246;8876.51803554;6923.05225482;4643.65516979;3621.7205063;10132.0308795;7902.26290823;0.874953257;0.682401263;4032.48282075;3145.04957608;28341.9286256;22104.6870059;48071.7588395;37492.5502426;18846.4774056;14698.9109216;883.352808221;688.952315117;20141.0787868;15708.6078517;191.620857257;149.450629469;20332.699644;15858.0584812;1527.49339599;1191.33612493;1784.90464419;1392.0985765;3312.39804018;2583.43470144;109496.63624;85399.5825145;21004.8873459;16382.3170437;27118.3257447;21150.3638524;-6113.46114765;-4768.06455116;1219.50984954;951.130880358;4032.48282075;3145.04957608;114685.612609;89446.6147412;28341.9286256;22104.6870059;48071.7588395;37492.5502426;18846.4774056;14698.9109216;70646.3365903;55099.1140747;883.352808221;688.952315117;5.6404518149;26882116393.8;3.27972339521e+11;5.08560092215e+11;2.04205476172e+11;5.50251941305e+11;3.45564251811e+11;482213321.506;36514053347.6;9289596288.49;1.92420776876e+11;2531303524.96;1.98878419816e+11;-42647973650.7;34782512294.9;72955720043.8;38166002163.4;83274726121.6;7191203.19592;33142802906.9;2.32941092671e+11;3.95099718816e+11;1.54898387398e+11;7260238746.6;1.65538660482e+11;1574923586.1;1.67113584068e+11;12554402539.4;14670054519.7;27224457059.1;8.99948144901e+11;1.72638265886e+11;2.22884353208e+11;-50246274293.7;10023099014.5;33142802906.9;9.42596118552e+11;2.32941092671e+11;3.95099718816e+11;1.54898387398e+11;5.80639202643e+11;7260238746.6;247452.893299;510205.780001;262757.8867;250084.892164;516340.777356;266258.88519;278682.879833;577717.75089;299042.871054;624.0;811.0;186.0;342226.852433;714864.691753;372647.839316;392271.0;819024.0;426766.0;798236.0;;863176.0;405965.0;842364.0;436410.0;412577.0;847429.0;434861.0;796041.0;;831432.0;383464.0;780030.0;396571.0;378678.0;763042.0;384365.0;721657.0;;723739.0;342979.0;682352.0;339374.0;322971.0;640620.0;317647.0;590154.0;;570905.0;267183.0;520443.0;253258.0;326411.0;614000.0;287578.0;641907.0;;563941.0;315495.0;591869.0;276363.0;248734.0;469928.0;221187.0;423019.0;;352125.0;174285.0;305237.0;130938.0;111412.0;183940.0;72517.0;177533.0;;113990.0;66121.0;107599.0;41474.0;25276.0;40797.0;15508.0;31910.0;;18356.0;6634.0;9471.0;2848.0;1166401.0;2319129.0;1252189.0;4181081.0;8218957.0;4037851.0;1594277.0;3288847.0;1694608.0;1311812.0;2606458.0;1294644.0;1274993.0;2323652.0;1048598.0;3232500.0;3276831.0;948581.0;1709652.0;761020.0;210067.0;342618.0;132532.0;5347483.0;10538086.0;5290040.0;-0.2552035126;5.3852483023;0.6952939395;0.7441189502;;0.6150809683;;0.228543534;
;GR;1998;p0p100;3101.63960237;2403.13373645;34337.1984128;26604.2772532;31205.7668796;24178.0608885;11076.3445012;8581.89234075;47810.783196;37043.5385132;36693.5110948;28429.9356874;40.923976684;31.7076777469;4091.12949435;3169.78520024;676.480273311;524.133289243;22693.6123395;17582.8891833;-1.6305094965;-1.2633100169;23098.4769059;17896.5760789;-5406.62762284;-4189.02609798;2961.00524558;2294.17099073;7795.84273146;6040.17715589;4834.18890543;3745.5036485;9896.00655157;7667.37282502;0.6485804441;0.5025166512;3504.59718325;2715.34310992;14030.2479721;10870.5609145;32131.3962507;24895.233563;17446.8719213;13517.7428343;654.276357323;506.929814168;19591.9727371;15179.7554468;456.654705566;353.813617809;20048.6274427;15533.5690647;1681.4176263;1302.75336301;1733.23159474;1342.89854799;3414.64922104;2645.65191099;86125.3887624;66729.4895067;16285.4600069;12617.8871093;20693.4772103;16033.1952076;-4408.01357996;-3415.30529099;1683.04813579;1304.01667302;3504.59718325;2715.34310992;91532.0163852;70918.5156047;14030.2479721;10870.5609145;32131.3962507;24895.233563;17446.8719213;13517.7428343;62905.2173178;48738.6251516;654.276357323;506.929814168;4.5655003888;25272233919.5;2.7978031676e+11;2.54265337473e+11;90250320828.0;3.8956340894e+11;2.98979609045e+11;333449544.197;33334621307.1;5511977502.46;1.84908097989e+11;-13285430.5094;1.88206944192e+11;-44053331630.0;24126341805.1;63520713676.1;39389087222.0;80632898886.4;5284649.02486;28555541959.5;1.14318797202e+11;2.61807387804e+11;1.4215753114e+11;5331059462.1;1.5963586407e+11;3720833500.66;1.6335669757e+11;13700231173.1;14122412631.5;27822643804.6;7.01751734645e+11;1.32694318988e+11;1.68610948953e+11;-35916600441.8;13713516603.6;28555541959.5;7.45805066275e+11;1.14318797202e+11;2.61807387804e+11;1.4215753114e+11;5.12553220431e+11;5331059462.1;250783.0;517768.0;266992.0;250164.0;516476.0;266319.0;290543.0;603055.0;312522.0;584.000071674;760.000093274;176.0000216;350262.0;731043.0;380795.0;393571.048303;820618.100714;427062.052413;802406.098479;;865240.10619;408835.050176;846999.103951;438178.053777;404588.049655;830051.101871;425472.052218;788007.096711;;821380.100807;383420.047057;779322.095646;395908.048589;369951.045404;744152.091329;374204.045926;713415.087557;;714344.087671;343464.042153;683603.083898;340140.041745;305633.03751;607225.074524;301592.037014;584171.071695;;562649.069053;278538.034185;539601.066225;261057.032039;332070.040755;625299.076742;293216.035986;640492.078607;;569221.06986;308422.037852;584439.071728;276005.033874;239726.029421;450796.055326;211060.025903;407981.050071;;335190.041138;168255.02065;292401.035886;124130.015234;111475.013681;184208.022608;72719.0089247;177229.021751;;115086.014124;65755.0080701;108130.013271;42367.0051997;25539.0031344;40970.0050282;15409.0018911;32225.0039549;;18193.0022328;6686.00082057;9450.00115979;2785.0003418;1190186.0;2368342.0;1278661.0;4146509.0;8148024.0;4001480.0;1590413.19519;3276989.40218;1686620.207;1297586.15925;2574580.31598;1276993.15672;1258511.15446;2296454.28184;1037867.12738;3220068.3952;3256830.39971;926441.113701;1671155.2051;744650.09139;210038.025778;343519.04216;133455.016379;5336696.0;10516366.0;5280141.0;-0.2696756992;4.2958246897;0.6774338245;0.7368319228;;0.6087561288;;0.2252173209;
;GR;1997;p0p100;2955.18756483;2273.94018421;33309.8329411;25631.052511;19187.8141985;14764.5253629;6551.65402638;5041.32784698;42419.3075445;32640.5569514;35829.9849643;27570.2441293;37.6704681687;28.9864482195;3736.99161054;2875.5181202;396.843584276;305.360845406;21959.8269365;16897.5172688;-288.108825053;-221.692268373;22835.9553446;17571.6753552;-6053.57644683;-4658.07006786;2644.95004596;2035.22045988;7114.37363445;5474.32599048;4468.89905814;3438.70191809;9668.00526333;7439.27929689;0.5226160082;0.4021394636;3169.44976904;2438.80939316;8209.18716965;6316.75661029;27390.0197543;21075.9098025;18624.5298588;14331.0926731;556.304640151;428.061992057;19004.6393717;14623.5770846;467.361036137;359.622195646;19472.0004078;14983.1992803;1667.77679991;1283.3109914;1672.37122635;1286.84628339;3340.14802626;2570.1572748;72494.4632882;55782.6092549;16009.9068561;12319.2080865;17589.2600904;13534.4794375;-1579.35131992;-1215.26987799;1955.88562496;1505.00325978;3169.44976904;2438.80939316;78548.039735;60440.6793228;8209.18716965;6316.75661029;27390.0197543;21075.9098025;18624.5298588;14331.0926731;54327.4697497;41803.5789135;556.304640151;428.061992057;4.0338967795;23873725067.8;2.69096216821e+11;1.55010330403e+11;52928074287.7;3.42687854382e+11;2.89455471593e+11;304323966.079;30189593159.0;3205933436.74;1.77404262612e+11;-2327510768.11;1.844821378e+11;-48904313719.0;21367445832.2;57474050784.6;36102367490.9;78103773296.2;4221996.27704;25604659854.0;66318591703.4;2.21272520567e+11;1.50459791676e+11;4494152652.44;1.53530537545e+11;3775614454.04;1.57306151999e+11;13473271635.7;13510388086.5;26983659722.3;5.8565246622e+11;1.2933734535e+11;1.4209627996e+11;-12758919144.8;15800782403.9;25604659854.0;6.34556779939e+11;66318591703.4;2.21272520567e+11;1.50459791676e+11;4.38888919226e+11;4494152652.44;253979.895061;524958.783098;270983.888035;252150.895816;520519.784932;268374.889113;303599.874559;630573.73946;326982.864897;542.000067091;709.000087763;166.000020548;357026.852484;744201.692511;387184.840023;394023.048774;820520.101567;426511.052795;805849.099751;;866552.107265;411827.050978;851859.105447;440040.05447;395333.048936;809967.100261;414642.051326;780258.096584;;811525.100454;384925.047648;781804.096775;396884.049128;359988.044561;722592.089445;362604.044885;705241.087298;;705167.087288;345253.042737;687815.085141;342562.042404;286793.0355;570587.07063;283793.035129;582194.072066;;557661.06903;295401.036566;569274.070467;273868.033901;334792.041442;631917.078221;297114.036778;634997.078603;;572048.07081;300206.037161;575147.071194;274933.034032;231733.028685;431506.053414;199765.024728;395375.048941;;318529.039429;163642.020256;282420.034959;118764.014701;112780.01396;186927.023139;74136.0091769;177513.021973;;116790.014457;64734.008013;107393.013294;42654.0052799;25175.0031163;39660.0049093;14465.0017905;31293.0038736;;16854.0020863;6117.00075719;8484.00105018;2388.0002956;1215165.0;2420254.0;1305533.0;4113263.0;8078582.0;3965290.0;1586107.19633;3264150.40405;1678077.20772;1287435.15936;2550268.31568;1262827.15632;1239721.15346;2264163.28027;1024386.1268;3208334.39714;3238019.40082;904929.112016;1632246.20205;727272.090025;209349.025914;343174.042479;133810.016564;5328428.0;10498836.0;5270824.0;-0.310886212;3.7230105675;0.6466135498;0.7106927884;;0.5886079018;;0.2165240007;
;GR;1996;p0p100;2871.25102646;2193.611722;;;;;;;;;;;;;3545.69647007;2708.8823888;425.39384808;324.997334965;21012.1313157;16053.0922353;-957.034194171;-731.166104022;;;;;;;;;;;;;;;;;;;;;;;;;18140.8802893;13859.4805133;433.954025801;331.537239005;18574.8343151;14191.0177523;1481.94491563;1132.19349625;1638.35770636;1251.69155758;3120.30262199;2383.88505383;65088.7638216;49727.2700901;;;;;;;2438.9791098;1863.35960028;;;;;;;;;;;;;;;;22980008779.0;;;;;;;28377921421.4;3404632431.41;1.68170235779e+11;-7659606903.47;;;;;;;;;;;;;1.45190227e+11;3473143668.28;1.48663370669e+11;11860720939.2;13112568050.8;24973288990.0;5.20936814737e+11;;;;19520327842.6;;;;;;;;254761.103042;526750.213053;271992.110012;257623.1042;531879.215127;274258.110928;316662.128079;657679.266009;341021.137931;500.0;658.0;157.0;363247.146921;756086.305811;392843.158892;394261.0;820105.0;425851.0;806928.0;;865549.0;412667.0;852363.0;439698.0;387030.0;791817.0;404790.0;771915.0;;800966.0;384884.0;781060.0;396176.0;351178.0;703611.0;352433.0;695036.0;;694488.0;343859.0;685914.0;342055.0;272686.0;542581.0;269893.0;584636.0;;556940.0;311951.0;599002.0;287047.0;335036.0;634984.0;299944.0;626695.0;;572128.0;291659.0;563846.0;272184.0;224550.0;413174.0;188620.0;385001.0;;303232.0;160451.0;275070.0;114612.0;114171.0;189978.0;75800.0;177080.0;;117915.0;62909.0;105026.0;42115.0;24175.0;37095.0;12911.0;29490.0;;14804.0;5315.0;7198.0;1893.0;1237151.0;2472395.0;1328277.0;4077282.0;8003483.0;3926180.0;1578843.0;3245344.0;1666515.0;1279673.0;2531108.0;1251428.0;1218767.0;2227031.0;1008236.0;3193551.0;3217888.0;883731.0;1592047.0;708292.0;207071.0;339956.0;132876.0;5314433.0;10475878.0;5254456.0;;3.50413698;0.6126946277;0.6720201007;;0.5685809125;;0.2184737673;
;GR;1995;p0p100;2841.70604712;2155.06450921;;;;;;;;;;;;;3367.59106488;2553.87991055;159.703868875;121.114617095;20728.8942329;15720.170748;-1228.18289118;-931.417013479;;;;;;;;;;;;;;;;;;;;;;;;;17887.1881858;13565.1062388;500.594383099;379.635743682;18387.7825689;13944.7419825;1593.92034263;1208.78131093;1613.96685337;1223.98398253;3207.887196;2432.76529346;64518.089934;48928.5814623;;;;;;;2822.32597282;2140.36724298;;;;;;;;;;;;;;;;22529085325.5;;;;;;;26698309108.6;1266134508.29;1.64338963683e+11;-9737051155.83;;;;;;;;;;;;;1.41809878357e+11;3968719277.53;1.45778597635e+11;12636622791.3;12795551809.1;25432174600.3;5.1150032025e+11;;;;22375439825.1;;;;;;;;252119.0;520853.0;268733.0;267202.0;551814.0;284613.0;329735.0;684408.0;354674.0;462.0;610.0;148.0;369891.0;768930.0;399038.0;395154.0;821137.0;425986.0;805638.0;;862281.0;410484.0;846779.0;436295.0;381511.0;779483.0;397971.0;763363.0;;790181.0;381852.0;774063.0;392210.0;345391.0;691300.0;345910.0;682444.0;;682207.0;337053.0;673351.0;336297.0;267526.0;531331.0;263803.0;592220.0;;561644.0;324694.0;622534.0;297841.0;333661.0;636220.0;302559.0;617334.0;;569899.0;283673.0;551013.0;267340.0;218367.0;397226.0;178857.0;377207.0;;290590.0;158839.0;270571.0;111733.0;114776.0;191717.0;76941.0;175375.0;;117732.0;60598.0;101390.0;40791.0;22124.0;32900.0;10776.0;26917.0;;12374.0;4793.0;6388.0;1597.0;1254637.0;2526005.0;1345330.0;4040958.0;7928014.0;3887057.0;1569001.0;3221462.0;1652462.0;1274664.0;2518516.0;1243851.0;1197293.0;2188036.0;990743.0;3177326.0;3198872.0;863632.0;1551816.0;688184.0;202753.0;333005.0;130254.0;5295596.0;10454019.0;5232386.0;;3.5087477075;0.5662905444;0.6373570871;;0.5364141006;;0.2230138782;
;GR;1994;p0p100;2883.23444712;2170.29498613;;;;;;;;;;;;;3222.05016359;2425.33149604;82.2867238595;61.9396263093;20349.0364538;15317.3155351;-1250.98335013;-941.651794993;;;;;;;;;;;;;;;;;;;;;;;;;17465.8020067;13147.0205489;492.844863344;370.978758568;17958.64687;13517.9993075;1616.81345775;1217.02282808;1522.94998198;1146.36904166;3139.76343973;2363.39186973;61977.5656154;46652.3282702;;;;;;;2867.79680788;2158.67462307;;;;;;;;;;;;;;;;22628122740.6;;;;;;;25287207098.5;645800444.453;1.59702758473e+11;-9817933751.96;;;;;;;;;;;;;1.37074635732e+11;3867931749.69;1.40942567482e+11;12689031725.1;11952374929.0;24641406654.1;4.86410657068e+11;;;;22506965477.1;;;;;;;;252998.901867;522492.797335;269493.895469;279482.891594;577527.775988;298042.884395;339971.868132;705033.726531;365061.8584;430.0;568.0;140.0;372534.855501;773061.700145;400525.844644;396967.0;823020.0;426051.0;802096.0;;854780.0;405128.0;833859.0;428728.0;377985.0;770726.0;392739.0;753881.0;;776948.0;375896.0;760106.0;384209.0;342225.0;684147.0;341923.0;667289.0;;667011.0;325064.0;650153.0;325088.0;270437.0;534813.0;264377.0;604692.0;;570809.0;334255.0;640688.0;306432.0;329246.0;632946.0;303700.0;603073.0;;562301.0;273826.0;532428.0;258600.0;211185.0;380928.0;169747.0;368494.0;;280372.0;157309.0;267933.0;110625.0;114587.0;193554.0;78968.0;174876.0;;119999.0;60289.0;101339.0;41030.0;22839.0;33430.0;10604.0;28457.0;;12529.0;5618.0;7535.0;1924.0;1283444.0;2578116.0;1374302.0;4003288.0;7848173.0;3844887.0;1555976.0;3187711.0;1631727.0;1271981.0;2509801.0;1237820.0;1175330.0;2150661.0;975340.0;3157204.0;3173248.0;846084.0;1517715.0;671639.0;203763.0;336426.0;132667.0;5286732.0;10426289.0;5219189.0;;3.4511266948;0.519843764;;;0.502587168;;0.2451722207;
;GR;1993;p0p100;2942.91123117;2199.42916663;;;;;;;;;;;;;3382.13374638;2527.68874862;435.828913537;325.723322518;20127.962567;15042.9368938;-1386.82474762;-1036.46442563;;;;;;;;;;;;;;;;;;;;;;;;;17185.0513358;12843.5077272;476.139048969;355.84971119;17661.1903848;13199.3574383;1455.40936672;1087.72217681;1490.89546612;1114.24324929;2946.30483284;2201.9654261;64001.8151992;47832.7234525;;;;;;;2842.23411434;2124.18660245;;;;;;;;;;;;;;;;22828871661.8;;;;;;;26236026564.9;3380829917.08;1.56137456471e+11;-10757933792.0;;;;;;;;;;;;;1.33308584809e+11;3693525352.36;1.37002110162e+11;11289961211.3;11565235436.5;22855196647.8;4.96477504937e+11;;;;22047895003.3;;;;;;;;253016.0;522096.0;269079.0;293309.0;606316.0;313003.0;348069.0;720723.0;372652.0;400.0;529.0;130.0;373183.0;773077.0;399891.0;398940.0;825217.0;426276.0;794743.0;;843293.0;395803.0;812821.0;417017.0;376932.0;767230.0;390294.0;743154.0;;762436.0;366222.0;738365.0;372142.0;342201.0;683942.0;341741.0;648955.0;;649670.0;306754.0;614683.0;307929.0;281822.0;554201.0;272379.0;621516.0;;584609.0;339694.0;651922.0;312230.0;321814.0;625513.0;303701.0;586151.0;;550983.0;264337.0;511618.0;247282.0;204925.0;366974.0;162054.0;362656.0;;273734.0;157732.0;269409.0;111681.0;113649.0;194201.0;80551.0;173607.0;;120485.0;59957.0;99909.0;39934.0;23059.0;33235.0;10185.0;28639.0;;12091.0;5580.0;7472.0;1906.0;1306568.0;2622212.0;1396294.0;3959820.0;7757241.0;3797431.0;1537897.0;3143634.0;1605730.0;1270471.0;2504748.0;1234279.0;1151452.0;2108859.0;957423.0;3130182.0;3143710.0;829638.0;1483346.0;653722.0;202645.0;335346.0;132705.0;5266389.0;10379453.0;5193725.0;;3.6238675766;0.4688608133;;;0.4632405168;;0.2801488083;
